Text,Result,Probability
친절해요,부정,0.0011850314913317561
이젠 일주일에 두번 오라는데~~~?,부정,0.000904813758097589
언제쯤 완전 나을까??~~!!,부정,0.001524407765828073
으싸~~~힘내자구^^,부정,0.0010626818984746933
아직도 완전하게 얼굴이 돌아오지 않았지만~~ 그래도 거의 정상,부정,0.0011954802321270108
나아가는가 침이 무섭다 왜??? 아프니깡 ㅠ,부정,0.0008151518413797021
이제는 한의원과 안녕해야. 하는데~~?,부정,0.0009544397471472621
이제는 많이 나았다 좋다^^,부정,0.0011474757920950651
친절해요 ,부정,0.0011850314913317561
👍진료실로 안내 해주시는 선생님들 친절하신거같아요 방사선사님도 친절하시고 촬영 잘해주셨어요 . 영상의학과원장님 매우 자세하게 봐주십니다  내과원장님도 포스 있게 잘봐주세 요 내용 더보기,부정,0.0014560255222022533
추천합니다 추천합니다 추천합니다,부정,0.0008328462135978043
추,부정,0.0008953889482654631
히스토불린 5만원으로 오름,부정,0.001233910210430622
사람들이 많이 찾는 이유를 알겠네요 유방초음파 꼼꼼히 잘봐주시고 상세한 설명까지 만족스러운 진료,부정,0.0014896695502102375
정기검진 가는곳입니다. 꼼꼼하게 잘 체크 해주어서 안심이 되요,부정,0.0017957049421966076
친절해요,부정,0.0011850314913317561
좋아요,부정,0.0009187106625176966
친절해요,부정,0.0011850314913317561
의사쌤과 간호사쌤이 친절하세요^^ 치료 잘 받고 왔습니다,부정,0.0012378492392599583
선생님도 친절하게 잘 알려주시고 과잉진료안하시고 너무좋아요,부정,0.0013931386638432741
원장님과 간호사님 진짜 친절하세요  과잉진료없이 진료 잘 해주셔서 너무 좋아요,부정,0.0016133751487359405
좋은 리뷰 남기고 싶어서 영수증 요청 드렸어요. 갈때마다 진심으로 진료해주시는 마음이 들어서 마음편히 치료받고 있습니다. 원장선생님 뿐만아니라 같이 도와주시는 선생님들도 모두 친절하시고 좋으세요.  동네 어르신들 진료하시는것도 여러번 뵀습니다.오랜만에 돈벌이가 아닌 치료에 우선을둔 병원을 본것 같아서 오래오래 동네에 있었으면 좋겠단 생각을 했네요.  감사합니다!,부정,0.0016770301153883338
임플란트후 지혈이 잘됐는지 검사해 주시네요.,부정,0.0011892527109012008
몇군데 알아보다가 유일치과에서 임플란트 하기로 정하고 예약잡고 오늘 발치후 임플란트 했어요. 무서워하니까 충분히 여유있게 안심시켜주시고 친절하게 안내해주시고 수술도 잘했어요. 앞으로 여기로 정착하려고요.,부정,0.001767851528711617
"보통 치과가면 환자들 다 잃는소리 하는데 여기는 그런 소리가 하나도 안들립니다(원장님이 잘보신다는 뜻)그리고 보통 저는 주위에 리뷰 높은 곳만 다녔는데, 여기는 리뷰가 적음에도 불구하고 그런곳보다 더 믿음이 가는 곳입니다. 앞으로 치과는 여기만 다니려구요!",부정,0.0017142524011433125
친절하셔서 다시 찾게되는 병원이에요~,부정,0.0010795191628858447
조아요,부정,0.0010603502159938216
"아프지않았어요. 원장님,정말 친절하십니다",부정,0.001314080087468028
좋아요,부정,0.0009187106625176966
음.. 초음파 검사를 .. 피임용품이 아닌 비닐장갑 손가락 한쪽을 끼운 후  사용하시더라고요.. 이런 곳은 처음.. 검사 후 라이너도 안 주시고.. 조금 당황했습니다내용 더보기,부정,0.001204572501592338
다시는 가고싶지않은 의사의 말투. 그리고 너무 느림 진료시간도 안지킴,부정,0.001975073479115963
친절해요,부정,0.0011850314913317561
의사선생님이랑 간호사선생님 두 분다 친절하시고 좋아용 간호사선생님이 엄청 친절하세요 진찰도 필요한 것만 잘해주세요 화장실도 안에 따로 있고 좋아용..,부정,0.001147202798165381
ㅎㅎ,부정,0.000876416452229023
ㅎㅎ,부정,0.000876416452229023
ㅎㅎ,부정,0.000876416452229023
ㅎㅎ,부정,0.000876416452229023
의사선생님 친절하고 과잉진료도 안해요,부정,0.0015337330987676978
.,부정,0.0013281560968607664
친절해요,부정,0.0011850314913317561
원장님 친절하시고 꼼꼼하게 치료해주십니다,부정,0.001638859394006431
굿,부정,0.0011417934438213706
.,부정,0.0013281560968607664
꼼꼼하게 진료해 주십니다,부정,0.0015163670759648085
.,부정,0.0013281560968607664
좋아요,부정,0.0009187106625176966
친절,부정,0.0011912522604689002
꼼꼼하게 치료 잘 해주세요,부정,0.0013120082439854741
좋아요,부정,0.0009187106625176966
원장님 환자의 말을 경청해서 부드럽게 설명좀잘해주시면 감사하겠어요~ㅎ,부정,0.001182695385068655
중화역에서가깝고리뷰가좋아서다녀왔습니다,부정,0.0013851966941729188
ㅇㅇ,부정,0.0010887456592172384
ㅇㅇ,부정,0.0010887456592172384
ㅇㅇ,부정,0.0010887456592172384
ㅇㅇ,부정,0.0010887456592172384
의사선생님. 친절하시구 설명 잘해주셨어요,부정,0.001355726271867752
ㅇㅇ,부정,0.0010887456592172384
친절하고 자세히 설명 잘하는 병원..,부정,0.0010681202402338386
굿,부정,0.0011417934438213706
 ,부정,0.0009877645643427968
친절해요,부정,0.0011850314913317561
선생님께서 친절하게 설명해주시네요 감사합니다^^^^,부정,0.0011159784626215696
조아요,부정,0.0010603502159938216
간호사도 친절하고 특히 원장샘이 설명을 자세히 꼼꼼하게 해주셔서 너무 만족스러웠어요. 앞으로 산부인과는 여기로 다녀야겠네요 ,부정,0.0015593424905091524
굿,부정,0.0011417934438213706
👍 ,부정,0.0011939009418711066
궁,부정,0.0011325976811349392
의사선생님께서 궁금했던 점을 딱딱 짚어 꼼꼼하게 설명해주신 덕에 도움이 많이 되었어요. 차분하고 친절하게 말씀하셔서 그런지 신뢰도 갑니다. ,부정,0.001651276834309101
좋아요 ,부정,0.0009187106625176966
치료비가 저렴하네요 ,부정,0.001051474828273058
친절히 상담해주세요,부정,0.0012795779621228576
잘 다녀왔어요.,부정,0.0010245117591693997
좋아요,부정,0.0009187106625176966
좋아요,부정,0.0009187106625176966
친절해요,부정,0.0011850314913317561
좋아요,부정,0.0009187106625176966
깨끗해요,부정,0.0008763414225541055
친절해요,부정,0.0011850314913317561
선생님과 간호사쌤늘 친절하시고 병원이 크고 공간이 넓어서 쾌적해요^^,부정,0.0010811189422383904
친절합니다.,부정,0.0015317847719416022
친절합니다.,부정,0.0015317847719416022
친철합니다.,부정,0.0013398085720837116
친절합니다.,부정,0.0015317847719416022
친절합니다.,부정,0.0015317847719416022
친절하고 발렛파킹해주셔서 좋아요,부정,0.001520420890301466
좋아요,부정,0.0009187106625176966
애기가 생겼데요 넘 기뻐요 노산 화이팅!!!,부정,0.001259908196516335
시험관 처음으로 했는데 바로 이쁜아가 선물로 받아서 너무 좋아요~  과하게 진료하는것도 없어서 좋아요^^,부정,0.0009427641052752733
굿,부정,0.0011417934438213706
좋아요,부정,0.0009187106625176966
굿,부정,0.0011417934438213706
친절합니다,부정,0.0013185645220801234
김혜인선생님께 받습니다! 몸이 좋지않아 겁먹고 무서운데 매번 친절하십니당 ㅎㅎ,부정,0.0016615940257906914
좋아요,부정,0.0009187106625176966
원장쌤들은 다 친절하시고 좋은데 2층 ㅎ쌤 데스크 간호사들 너무 불친절하네 ㅡㅡ,부정,0.0012416262179613113
좋아요,부정,0.0009187106625176966
친절합니다,부정,0.0013185645220801234
친절합니다,부정,0.0013185645220801234
"금요일은 갑상선 피 재검사로 방문,  토요일은 남편 검사 했어요 평일보단 확실히 토요일에 사람이 많네요!",부정,0.0013414834393188357
친절합니다,부정,0.0013185645220801234
친절합니다,부정,0.0013185645220801234
처음방문해서 걱정하고... 불안하고 무서웟는데 다른선생님들도 친절하시겠지만 김혜인선생님께서 꼼꼼히 봐주시고 정말 친절하십니다!!!!,부정,0.0011049082968384027
친철하세요🌟🧚‍♂️,부정,0.0012202998623251915
남편이랑 습유 검사하러 갔는데 필요한 검사도 잘 알려주시고 친절하게 잘 설명 해주셨어요  직원분들도 다 친절하시고 시설도 깔끔하고 좋아요,부정,0.0018900182330980897
친절합니다,부정,0.0013185645220801234
시술받았어요 항상 친절하게 응대해주셔서 좋아요,부정,0.0015598549507558346
시험관 시술. 첫 냉동배아 이식중입니다 잘 되기를 바랍니다,부정,0.0016277150716632605
🙏🙏🙏,부정,0.0011939009418711066
굿,부정,0.0011417934438213706
국,부정,0.0009564039064571261
주차가 편해 좋고 집 가까워 좋고 첫애도 이 곳 도움 받았고 둘째 도움 받으러 다닙니다,부정,0.0012443570885807276
친절해요 대기도 크게 길지도 않고~,부정,0.0011366157559677958
유래미 과장님과 간호사분들 모두 정말 친절하시고 꼼꼼하게 봐주세요! ^^ 힘든 과정 속에서도 덕분에 즐거운 마음으로 병원 다니고 있습니다! 잘 챙겨주시고 세심하게 살펴봐주셔서 늘 감사합니다♡ 여기서 꼭 졸업하고 싶어요♡♡,부정,0.0014558295952156186
국,부정,0.0009564039064571261
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
시험관준비중입니다. 모든 선생님들 친절하시고 따뜻하세요:),부정,0.0010642338311299682
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
친절하고좋아용ㅎ,부정,0.001178653328679502
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
선생님이 친절하세요,부정,0.0013051752466708422
긋,부정,0.0010608533630147576
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
좋아요,부정,0.0009187106625176966
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿굿굿,부정,0.0009984254138544202
굿,부정,0.0011417934438213706
잘다니고있어요,부정,0.0013096987968310714
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
좋아요,부정,0.0009187106625176966
굿,부정,0.0011417934438213706
많이 복잡하네요,부정,0.0008679816965013742
좋아요,부정,0.0009187106625176966
ㅈ,부정,0.0011939009418711066
진료받고있어요,부정,0.0013464184012264013
굿,부정,0.0011417934438213706
좋아요,부정,0.0009187106625176966
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
난자채취🙏🙏🙏,부정,0.0011986485915258527
굿,부정,0.0011417934438213706
진료받고있어요,부정,0.0013464184012264013
굿,부정,0.0011417934438213706
시험관3차시작🙏🙏,부정,0.0010726889595389366
친절해요,부정,0.0011850314913317561
임신준비중입니다,부정,0.0018114830600097775
주사실에계신 직원분중에 너무성의없게 알려주시는분이 계신데 로테이션되는분인것같은데 그분한테 갈때마다 설명이 너무성의없으셔서 불쾌해요. 너무 잘알려주신분도 계신데 그분한테만  가고싶어요ㅜ,부정,0.0011585617903620005
잘다니고있어요,부정,0.0013096987968310714
진료잘받고있어요,부정,0.001295369816944003
늘 들어갈때부터 친절하여 너무 좋습니다 시끄럽지않고 서로서로 배려하는 모습들이 보이면 약국도 가깝고 원장님도 너어무 친절합니다,부정,0.0017632429953664541
학교....,부정,0.0007665128796361387
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
검검사비,부정,0.0010392565745860338
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
시험관 난소기능저하라 진행하고있는데 강혜인선생님 친절하고 편안하게 해주세요,부정,0.0014345525996759534
굿굿굿,부정,0.0009984254138544202
굿,부정,0.0011417934438213706
초음패,부정,0.0010222073178738356
드디어 1층 화장실에도 옷걸이가 생겼네요! ,부정,0.0008556687971577048
대기많이없어서좋아요,부정,0.001255745766684413
시술잘받고있어요,부정,0.001274155336432159
전에 마리아플러스다니다 전원한건데. . 일단 좋은결과만 나온다면 된거죠.기대해봅니다!,부정,0.0016279991250485182
친절하시고조아요,부정,0.0015757487853989005
이 병원에서 정상적으로 임신 졸업하고싶어요~~~,부정,0.0009879161370918155
친절해요.^^  주차도 편해요.  1차 인공수정 임신 성공하고  졸업했어요.^^ 내용 더보기,부정,0.0019340214785188437
초음파,부정,0.0012082256143912673
친절해요,부정,0.0011850314913317561
친절한 설명. 차분한 느낌 좋았어요,부정,0.001010107807815075
굳굳,부정,0.0008957506506703794
병원잘다니고있어요,부정,0.0013809072552248836
친절진료에요^^,부정,0.0011307232780382037
원장님 믿습니다!!!,부정,0.0011534419609233737
감사합니다.,부정,0.0013930998975411057
친절해요,부정,0.0011850314913317561
감사합니다.,부정,0.0013930998975411057
좋아,부정,0.0008090048213489354
좋은 병원입니다,부정,0.0011974850203841925
추천해주고싶은 병원,부정,0.0012190747074782848
감사합니다.,부정,0.0013930998975411057
친절하고 잘봐주세요,부정,0.0013060858473181725
접수부터 주사까지 모든 분들이 친절하고 편히 진료할 수 있게 배려해주세요.,부정,0.0011230978416278958
병원 잘 다니고있어요,부정,0.0013521393993869424
편안한 분위기 ! 특히 진료해주시는 과장님 친절하세요,부정,0.0016350350342690945
좋아요,부정,0.0009187106625176966
친절하고 잘 봐주세요,부정,0.0013642730191349983
늘 감사합니다,부정,0.0010664735455065966
좋아요,부정,0.0009187106625176966
좋아요,부정,0.0009187106625176966
굿,부정,0.0011417934438213706
주차 서비스가 좋아요,부정,0.0012686105910688639
김혜인선생님께 진료받고있어요 대기가길지만 항상 친절하고 세심하게 진료해주셔서 고맙습니다,부정,0.0017379538621753454
친절해요,부정,0.0011850314913317561
친절하고 진료도 잘 해주세요~,부정,0.0013801278546452522
쌤 이번달은 쉴게요 작년 내내 채취 했네요 극극난저라 한달 한두개채취 친절하진 않으시지만 빈말도 안하시고 희망고문없어서 좋아요 집에서 가까워서 넘나좋아요 일하시는 직원분들도  넘나 좋으세요내용 더보기,부정,0.0012087286449968815
친절하고 진료대기도 길지 않아요,부정,0.0010604424169287086
^^,부정,0.0009563103667460382
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
친절해요,부정,0.0011850314913317561
친절해요,부정,0.0011850314913317561
굿,부정,0.0011417934438213706
^^,부정,0.0009563103667460382
샘들이 다 친절하세요,부정,0.0012199183693155646
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
친절하고 발렛해주셔서 주차도 쉬워요,부정,0.0014626308111473918
♡,부정,0.0011939009418711066
♡,부정,0.0011939009418711066
^^,부정,0.0009563103667460382
친절해요,부정,0.0011850314913317561
친절합니다.,부정,0.0015317847719416022
진료비가비싸요,부정,0.0012380736880004406
친절하지만 대기시간이 길어요,부정,0.0011056707007810473
상담도 꼼꼼하게 해주시고 좋았어요~ 대신 기본 대기 한시간 이상 생각하고 가셔야 합니다 ㅠㅠ ,부정,0.0011188491480425
조아요,부정,0.0010603502159938216
대기가 엄청 길어요 ㅠ ,부정,0.000946874963119626
좋아요,부정,0.0009187106625176966
친절하심👍🏻,부정,0.0008910390315577388
굿,부정,0.0011417934438213706
좋은소식꼭오길,부정,0.0013457360910251737
깨끗하고 친절함,부정,0.0011263261549174786
.,부정,0.0013281560968607664
친절하시고 좋아요,부정,0.0014141910942271352
좋은소식기다려요,부정,0.0012282744282856584
편리하게 이용했습니다 좋아요,부정,0.0011811951408162713
굿,부정,0.0011417934438213706
모두 친절하시고 편안한 분위기. 이 곳에 오시는 모든 분들께 좋은 소식이 있기를 기원합니다.,부정,0.0013139457441866398
"선생님, 간호사분들 모두 친절하시고 따뜻해요.",부정,0.0012328900629654527
좋아요~,부정,0.0010303054004907608
굿,부정,0.0011417934438213706
좋아요,부정,0.0009187106625176966
허창영원장님 너무좋아요,부정,0.0012726344866678119
허쌤짱,부정,0.0011223156470805407
조아요,부정,0.0010603502159938216
친절,부정,0.0011912522604689002
친절,부정,0.0011912522604689002
최화영선생님 오늘도 저희 부부에게 힘이 되어주셔서 감사합니다.   이번 주기에 꼭 성공할수 있길:),부정,0.001451752963475883
배란 날짜 찝어주셔서 처음시도만에 임신되었어여! 1차피검사!,부정,0.0012356473598629236
친절하고 괜찮아요,부정,0.0013740716967731714
배란초음파! 너무친절하신 김주영슨상님,부정,0.0014916317304596305
친절,부정,0.0011912522604689002
친절친절 편안해요!,부정,0.001298842136748135
좋아요 친절해요,부정,0.001190289156511426
#나팔관조영 #정액검사,부정,0.0013591359602287412
친절한 병원 오늘첫방문했다!,부정,0.0013431591214612126
난임치료..,부정,0.001173590891994536
김혜인선생님 너무 친절하시고 혜인선생님 앞 간호사도 너무 친절하셔서 좋아요,부정,0.0012310004094615579
난임병원이라는 타이틀이 너무 무겁지만..병원 분위기 자체가 참 따뜻한것 같다. 선생님들 모두가 너무 친절하시고 혹시 주차에 어려움이 있다면 발렛파킹 해주시니 주차문제도 걱정없다:) 병원 내부도 정말 깨끗하고 깔끔하다. 병원 진료가 오전7시반부터 가능해서 직장인들을 위해 일찍 진료가 가능한게 큰 장점같다. 의사선생님 간호사선생님 주사실 선생님 수술실 선생님 수납처 선생님들 다 맡은바 열심히 해주시니 상봉마리아에서 언능 아기천사를 만나고싶다:),부정,0.001619818271137774
난임진료 잘 보는 것 같아요.,부정,0.0010953407036140561
"아버지가 발이 않이 부으셔서 내원 했는데 큰병원 가셔서 검사 하는게 중복되지 않고 빠른 진단이라고  진료의뢰서 써주셔서 바로  3차병원 왔네요. 의사쌤, 간호사쌤 다 친절하시네요.내용 더보기",부정,0.001630526501685381
7층,부정,0.0009733206825330853
투석병원,부정,0.0011431779712438583
좋아요,부정,0.0009187106625176966
🙏,부정,0.0011939009418711066
친절해요 :),부정,0.0010674807708710432
병원 7층,부정,0.0010358623694628477
투석실,부정,0.0011796778999269009
야간투석,부정,0.0011644322657957673
가까워요,부정,0.0012677235063165426
친절해요 ,부정,0.0011850314913317561
진료를 잘 해용~,부정,0.0008981548016890883
굿~~,부정,0.0008005035342648625
친절하심,부정,0.0010247572790831327
좋아요,부정,0.0009187106625176966
좋아요,부정,0.0009187106625176966
좋아요,부정,0.0009187106625176966
좋아요,부정,0.0009187106625176966
ㅂㅌㅇㄴㄷ,부정,0.001127735711634159
"불친절하고 정말 기분 나쁜 진료였습니다  냉이 좀 심해서 갔는데 아무것도 말 안해주고  주사맞아라, 초음파봐라, 암검사 해야한다 등등 최악이네요 두번 다시 재방문은  없을거같습니 다~ 리뷰 좀 보고갈껄 그랬네요 내용 더보기",부정,0.0014511225745081902
편리해요,부정,0.0012974704150110483
사랑,부정,0.0009517826256342232
 ,부정,0.0009877645643427968
 ,부정,0.0009877645643427968
 ,부정,0.0009877645643427968
친절,부정,0.0011912522604689002
꼼꼼하고 친절,부정,0.0016118345083668828
친절합니다 ,부정,0.0013185645220801234
친절하시고 치료를 잘해주시네요,부정,0.00137822434771806
친절합니다 ,부정,0.0013185645220801234
 ,부정,0.0009877645643427968
간호사.의사선생님 친절해요.과잉진료안해서좋은 치과.추천입니다 ,부정,0.0014433817705139518
친절합니다 ,부정,0.0013185645220801234
친절해요.,부정,0.0014522816054522991
꼼꼼히봐주세요.,부정,0.001193773583509028
인생에서 가본 병원중에 가장 친절했어요…🥹🥹 실력도 좋으시고 정말 한분도 빠짐없이 다들 넘 친절하고 따뜻하세요..앞으로 안과 정착할게요..🥹🩷,부정,0.0013562228996306658
친절하고 세심한진료 감사합니다,부정,0.0014127588365226984
우선 눈에 살짝문제만 생겨도 가는집!! 원장님 뿐만 아니라 직원들도 상당히 친절함 지인 부모님이 여기서 수술하시고 추천해주셔서 가본 병원 찜콩,부정,0.0020993698853999376
오랜만에 와도 친절하고 잘 봐주시네요~~,부정,0.001349165104329586
선생님들이 너무 친절해요!! 원장님도 꼼꼼하게 잘 챙겨주셔서 눈이 많이 좋아졌어요~~ 항상 감사드립니다❤️,부정,0.0014784808736294508
좋아요,부정,0.0009187106625176966
항상 친절하시고 너무 좋아요,부정,0.0014131335774436593
보통임,부정,0.0011113702785223722
너무 친절하시고 꼼꼼하게 진료봐주셔서 좋았어요!,부정,0.0011384673416614532
사람이 많아요...,부정,0.0010568266734480858
좋아요,부정,0.0009187106625176966
친절하고 좋아요,부정,0.0012912099482491612
굿굿,부정,0.000978579162620008
친절하게상담해주심니다,부정,0.001216478762216866
친절해요,부정,0.0011850314913317561
진료잘봐주세요,부정,0.0012587374076247215
친절해요 ,부정,0.0011850314913317561
그닥이요,부정,0.0007995506748557091
굿,부정,0.0011417934438213706
친절하시고 설명 잘 해 주십니다,부정,0.0016109460266306996
의사,부정,0.0012865534517914057
굿,부정,0.0011417934438213706
친절,부정,0.0011912522604689002
좋아요 ,부정,0.0009187106625176966
어이없는 ...,부정,0.0010305403266102076
...,부정,0.001014198176562786
조아요,부정,0.0010603502159938216
친절해요,부정,0.0011850314913317561
굿,부정,0.0011417934438213706
그냥 그래요,부정,0.0009417829569429159
굿,부정,0.0011417934438213706
좋아요 ,부정,0.0009187106625176966
.,부정,0.0013281560968607664
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
소아과 병원 좋아요,부정,0.0013193082995712757
좋아요,부정,0.0009187106625176966
좋아요,부정,0.0009187106625176966
굿,부정,0.0011417934438213706
어른이  중엽 ㅠㅠ ,부정,0.0011214641854166985
지료가상세해요,부정,0.0012362884590402246
진료를편하게잘해줘요,부정,0.0014584609307348728
 ,부정,0.0009877645643427968
친절해요 ,부정,0.0011850314913317561
친절해요 ,부정,0.0011850314913317561
"의사 선생님이. 친절하시고. 치의에 대한 설명이 자상하시구  한번 치과치료를 하면서  다음에  일어날. 위험성도 말씀해 주시니 의사선생님  한테 의지하게 돼요 ,그래서 좋아요내용 더보기",부정,0.0016746039036661386
쌤 친절하세요,부정,0.0011641575256362557
친절해요~~,부정,0.0011514736106619239
 ,부정,0.0009877645643427968
아이들 교정중인데 좋아요,부정,0.0015222952933982015
원장선생님 진찰 꼼꼼하게 잘봐주시고 간호사 언니들도 친절해요~ 동네치과는 여기로 정했어요♡ 수고하세요 ,부정,0.0018345137359574437
친절하고 좋아요! 빨리 교정기 빼고싶어요!,부정,0.0013104736572131515
친절해요,부정,0.0011850314913317561
항상 친절하세요~~♡,부정,0.0011328690452501178
굿,부정,0.0011417934438213706
친절해요 ,부정,0.0011850314913317561
친절해요 ^^,부정,0.001010314212180674
친절하고 꼼꼼하게 치료해주세요~ 아이가 무서워하는데도 잘 달래주시고 기다려주세요 ㅎㅎ,부정,0.0012471296358853579
항상 언제나  친절하세요~ 감사합니다~♡,부정,0.0009756629006005824
좋아요,부정,0.0009187106625176966
친절해요 ,부정,0.0011850314913317561
친절합니다 ,부정,0.0013185645220801234
친절하게 꼼꼼히 잘봐주세요.^^,부정,0.001323516247794032
친절해요,부정,0.0011850314913317561
밤에 기침을 만ㅎ이 해서 다녀왔어요 의사선생님이 친절하게 설명해주셨어요,부정,0.0011510287877172232
항상 친절하세요~,부정,0.0013177432119846344
진료 잘봐요,부정,0.0012110827956348658
굿,부정,0.0011417934438213706
친절해요,부정,0.0011850314913317561
친절해요,부정,0.0011850314913317561
친절하게 진료하고 설명도 자세히 해 주세요,부정,0.0013325570616871119
친절해요,부정,0.0011850314913317561
진료 잘봐주세요~,부정,0.0012966127833351493
15년 넘게 다니는 치과입니다. 깨끗한 환경과 과잉진료 전혀 없고 의사선생님이 친절하고 아프지 않게 치료해주십니다! ,부정,0.001778152771294117
저의 치아를 책임져주시는 아주 최고의 병원입니다. 동네에 이런 치과가 있어서 정말 다행입니다. 앞으로도 오래오래 운영해주셨으면 좋겠습니다ㅠㅠ,부정,0.001708585419692099
친절하고 치료를 잘해주세요,부정,0.001350810402072966
"스케일링, 잇몸치료 받고왔어요~ 여자 의사선생님께서 친절하게 잘해주세요!!ㅎㅎ ",부정,0.001145118148997426
치료를 잘해주십니다.,부정,0.0014984692679718137
친절해요,부정,0.0011850314913317561
쌤 친절하시고 아프지않게 치료잘해주셔서 감사해요,부정,0.0012924221809953451
친절하고 진료를 잘 봐주세요~,부정,0.0014082491397857666
친절해요,부정,0.0011850314913317561
선생님이 친절하시게 치료 잘 해주세요,부정,0.001286582089960575
굿,부정,0.0011417934438213706
친절하고 꼼꼼하게 봐주십니다,부정,0.0013091537402942777
침 넣어줄 때 하나도 안 아프게 넣어줘요. 안에도 깨끗하고 친절하셔서 너무 좋아요~!,부정,0.0013400505995377898
"좀 불친절하고, 다른  주사를 강요합니다",부정,0.0011554411612451077
다른 치료 안받는다고 하면 계속 강요해요,부정,0.0011175323743373156
굿,부정,0.0011417934438213706
친절해요 ,부정,0.0011850314913317561
침이 안아프고 참 잘노아요,부정,0.0011162252631038427
친절하시고 좋습니다,부정,0.00166774308308959
좋습니다,부정,0.0008456197683699429
친절해요,부정,0.0011850314913317561
원장님이 친절하고 진료를 잘해주십니다...,부정,0.001277673989534378
침을 아주잘낳아주세요 ,부정,0.001071687089279294
굿,부정,0.0011417934438213706
감사합니다 좋습니다 ,부정,0.0010153892217203975
용하십니다~~~~~친절하시고요,부정,0.0014006902929395437
좋아요 ,부정,0.0009187106625176966
좋아요 ,부정,0.0009187106625176966
선생님이 친절하시고 침을 잘 놓으십니다.,부정,0.0011910498142242432
친절해요,부정,0.0011850314913317561
친절해요,부정,0.0011850314913317561
좋아요 ,부정,0.0009187106625176966
굿,부정,0.0011417934438213706
친절해요,부정,0.0011850314913317561
친절해요 ,부정,0.0011850314913317561
원장님 간호사님 모두 친절해요 ,부정,0.0013086074031889439
굿,부정,0.0011417934438213706
친절해요,부정,0.0011850314913317561
굿,부정,0.0011417934438213706
치과비용이  비싸다 ㅠㅠ,부정,0.0009425668395124376
모두 친절 해요,부정,0.0012931886594742537
ㆍ,부정,0.0012706221314147115
ㆍ,부정,0.0012706221314147115
ㆍ,부정,0.0012706221314147115
ㆍ,부정,0.0012706221314147115
진료가 꼼꼼해요.,부정,0.0013089296407997608
대기시간이길어요,부정,0.0009280869271606207
ㆍ,부정,0.0012706221314147115
굿,부정,0.0011417934438213706
ㆍ,부정,0.0012706221314147115
한의원,부정,0.001106791547499597
병원,부정,0.0013921161880716681
방문,부정,0.0011385396355763078
한의원,부정,0.001106791547499597
한의원,부정,0.001106791547499597
..,부정,0.000890346709638834
효과있기를,부정,0.001202274695970118
한의원..,부정,0.0017008756985887885
좋아요,부정,0.0009187106625176966
좋아요,부정,0.0009187106625176966
친절하고 꼼꼼해요 집근처 치과 알아보고있었는데 여기로 정착해서 주기적으로 가야면 좋을꺼같아요! ,부정,0.001453538192436099
친절하고 꼼꼼하세요. 설명도 잘해주시고요. 다음에 스케일링 하러 또 갈게요~,부정,0.001371263642795384
친절하고  좋아요~~~~,부정,0.0010071505093947053
친절하시고 꼼꼼하십니다,부정,0.0015582431806251407
친절하세요,부정,0.001168260583654046
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
친절합니다~~~~~~,부정,0.0010255115339532495
친절해요,부정,0.0011850314913317561
친절하고 진단을 잘해주시고 좋아요,부정,0.0014708261005580425
친절해요 ,부정,0.0011850314913317561
친절해요,부정,0.0011850314913317561
항상믿는곳  침은 말할것도 없지맘 보약도 너무 좋아요 재료하나씩 좋은게 느껴져요,부정,0.001776123302988708
원장님이 친절하시고  침을 잘 놓으시는것 같아요 ,부정,0.0013383901678025723
내 몸에 맞게 약을 잘 처방해 주세요,부정,0.0014323280192911625
좋아요,부정,0.0009187106625176966
원장님이 친절해요,부정,0.0013783937320113182
좋아요,부정,0.0009187106625176966
좋,부정,0.0010737564880400896
좋아요 ,부정,0.0009187106625176966
좋아요 ,부정,0.0009187106625176966
좋아요 ,부정,0.0009187106625176966
친절해요,부정,0.0011850314913317561
틀니아주잘한곳같아요,부정,0.0010114841861650348
의사선생님 간호사님 아주많이 설명잘해주시고 친절합니다내용 더보기,부정,0.0012540437746793032
친절해요,부정,0.0011850314913317561
친절해요,부정,0.0011850314913317561
좋아요 ,부정,0.0009187106625176966
좋아요 ,부정,0.0009187106625176966
굿,부정,0.0011417934438213706
친절해요,부정,0.0011850314913317561
쏘쏘,부정,0.0012248886050656438
