Text,Positive Probability,Negative Probability
과잉진료 안하셔서 좋고 치료받고나면 항상 개운해집니다  친절하십니다  ,0.5411916375160217,0.45880842208862305
그럭저럭 괜춘  ,0.5456387996673584,0.4543612599372864
좋아요,0.5612562298774719,0.4387437701225281
원장님 엄청 친절해요 스케일링도 꼼꼼하게 잘해주세요,0.5390613675117493,0.4609386622905731
친절한 설명 감사합니다 ,0.5166983604431152,0.4833016097545624
잘 치료해주세요,0.5474502444267273,0.4525497555732727
좋아요,0.5612562298774719,0.4387437701225281
    ,0.45653215050697327,0.5434678196907043
의사선생님 꼼꼼해요,0.5523417592048645,0.44765815138816833
     ,0.45653215050697327,0.5434678196907043
음  ,0.564048171043396,0.4359518587589264
선생님도 간호사샘들도 친절하세요 특히 데스크에 계신 쌤 너무 좋으세여  갈때마다 매번 기분이 좋아져요 오늘 사실 우울했는데 데스크 쌤 상냥한 얼굴 보고 엄마같아서 울컥했답니다  ,0.5360414981842041,0.4639585018157959
스켈링 꼼꼼히 잘해주세요,0.5399214029312134,0.46007856726646423
여러군데 다녀봤는데 검사도 다양하고 상담도 편하고  제일 좋았어요 앞으로 여기만  꾸준히 다니려구요 ,0.5446028113365173,0.45539718866348267
정신과는 처음이라 걱정했는데 친절하게 상담 잘 해주시고 상담 받고 나니 마음이 한결 편해져서 좋았어요 약도 병원에서 바로 주시고 잘 맞아요  ,0.5367516875267029,0.46324825286865234
상담 실력이 별로   ,0.5362335443496704,0.463766485452652
친절하고 좋아요 ,0.5506575703620911,0.44934239983558655
계속 치료받으니 많이 좋아졌어요  불편 사항을 얘기하면 고쳐주시니 좋습니다  ,0.5357606410980225,0.46423935890197754
원장님이 편안하게 해주시고  약도 알맞게 잘지어주십니다 항상 감사합니다,0.5354285836219788,0.46457144618034363
비추천입니다   당연히 제 이야기를 하는곳이지만 어떠한 피드백하나없이 들어만주는 곳이 병원을 방문한이유가아닌지 싶은데요   친구한테 말하나 여기서말하나 차이를 잘모르겠네요  그리구 다른분도 말하셨지만 자존감낮추는 질문  정말 하시더군요 더 상처받고갑니다   마음이 아픈사람이 오는 곳인 만큼 조심 좀 하시길,0.5258275866508484,0.4741724133491516
다른 병원 다니다가 집 가까워서 옮겼는데 여기서 치료받고 많이 좋아졌어요  질문이 좀 많긴한데 대답하다보면 정리되는 느낌도 들구요  나도 몰랐던 점을 알게 되어서 좋아요  ,0.5401926636695862,0.45980727672576904
친절해요 ,0.5284538865089417,0.47154611349105835
첫방문,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
친절해요 ,0.5284538865089417,0.47154611349105835
침 맛집,0.5512287020683289,0.44877126812934875
좋습니다,0.5612562298774719,0.4387437701225281
침 맞고 온 한의원 아이고 허리야 ,0.5412002801895142,0.4587997496128082
좋아요 ,0.5612562298774719,0.4387437701225281
좋습니다 ,0.5612562298774719,0.4387437701225281
좋아요  친절해요 ,0.5436921715736389,0.4563077986240387
신내동의 허준,0.5315790772438049,0.46842092275619507
친절해요 ,0.5284538865089417,0.47154611349105835
좋아요 ,0.5612562298774719,0.4387437701225281
진료잘봐요,0.5268964171409607,0.4731036126613617
효과가 좋습니다 ,0.5541295409202576,0.44587042927742004
굿,0.5612562298774719,0.4387437701225281
친절해요,0.5284538865089417,0.47154611349105835
좋아요,0.5612562298774719,0.4387437701225281
진료 잘봐요,0.5247266888618469,0.4752732813358307
진료 받기 좋아요 ,0.5546905994415283,0.44530946016311646
비추   절대 가지 마셈      진료를 너무 대충대충 봄    심지어 불친절해요내용 더보기,0.5256105065345764,0.47438952326774597
처음가봣는데 친절하고 좋아요,0.5478721857070923,0.4521278440952301
교통사고후유증인줄도 모르고 지인 권유로 검사만 받아보자 했는데 몸에 이상이 있었더라구요   원장님 치료 꾸준히 받고 이제 좀 괜찮네요 원장님 친절하세요    ,0.5475144386291504,0.452485591173172
원장님  덕분에 통증이 좋아져서 아주 살맛납니다 ,0.5530695915222168,0.4469304382801056
방문했습니다 허리통증이 지속적으로 심해서 고생했는데 진료받고 통증이 참 신기하게 가시기 시작했어요 살맛납니다  내용 더보기,0.5328949689865112,0.46710506081581116
원장님께서 너무친절하십니다   기분좋아지네여 감사합니다   ,0.5408046245574951,0.45919540524482727
굿,0.5612562298774719,0.4387437701225281
침 안아파요 효과 직방이네요,0.5475818514823914,0.45241817831993103
 번째 방문 굿굿,0.5502193570137024,0.44978067278862
굿,0.5612562298774719,0.4387437701225281
진료시 주차 시간 지원해줍니다,0.5157209634780884,0.4842790365219116
좋아여,0.5612562298774719,0.4387437701225281
똑닥으로 예약하고 이용해요,0.5543949604034424,0.4456050395965576
병원 선생님 친찰잘하심,0.5383884906768799,0.4616115391254425
친절하고 좋아요,0.5506575703620911,0.44934239983558655
주차하기가 편리해요,0.5340639352798462,0.4659360945224762
마트와 같이 있어서 접근성이 좋아요,0.5463362336158752,0.45366379618644714
친절하시고 꼼꼼히 잘 봐주세요   ,0.5281437635421753,0.4718562066555023
마트안에 있어서 주차하기 편리해요  ,0.5352218747138977,0.46477821469306946
친절하시고 잘 봐주세요,0.5142433047294617,0.4857567548751831
친절하시다,0.5071642398834229,0.49283573031425476
친절해요 ,0.5284538865089417,0.47154611349105835
괜찮아요,0.5612562298774719,0.4387437701225281
친절해요,0.5284538865089417,0.47154611349105835
친절해용 병원이 초록초록해요,0.5258407592773438,0.474159300327301
굳,0.5612562298774719,0.4387437701225281
너무 분위기가 어수선하고 했던말 자꾸해야하고 레이저 이런 시술은 진료실에서 말했던 부분 잘 기억하고 스스로 잘 확인하셔야 할듯해요 해야하는 부분들 말 안하시면 안해주세요 ,0.5352449417114258,0.46475499868392944
친절하게 진료 잘 봐주세요  ,0.5186322927474976,0.48136764764785767
아이 피부 때문에 방문했는데   의사선생님도 간호사님들도 넘 친절하셔서 좋았어요  처방해주신 약 바르고 호전되면 좋겠어요 감사합니다  내용 더보기,0.5368514060974121,0.4631485342979431
조아요 ,0.5491192936897278,0.4508807063102722
 ,0.45653215050697327,0.5434678196907043
친절해요,0.5284538865089417,0.47154611349105835
조아요 ,0.5491192936897278,0.4508807063102722
이용,0.5180432200431824,0.48195675015449524
굿,0.5612562298774719,0.4387437701225281
샘  너무 좋은셔요 설명도  쉽고 이해가 잘되여 잘되여,0.5395375490188599,0.46046245098114014
친절한 진료 감사해요,0.5307512283325195,0.46924880146980286
다리아프거나힘들데가기좋아요,0.5612562298774719,0.4387437701225281
물리치료친절하게해주세요,0.5335147976875305,0.46648526191711426
친절이잘해주세요,0.524330735206604,0.475669264793396
친절하게 잘 해주셔서 감사합니다 ,0.5151047110557556,0.4848952889442444
자주이용해요   여기는 몸상태가 안좋으면 가서 전신 안마기로 두들어주어서 좋고요 손가락 테라피 너무좋더라 ,0.5407469868659973,0.4592530429363251
요즘 몸상태 안좋으면 물리치료 받고 테라피 받으면 좋더라고요    ,0.5494839549064636,0.45051607489585876
가끔이용해요  ,0.5612562298774719,0.4387437701225281
의사선생님이 친절해요 ,0.5267178416252136,0.47328218817710876
원장님 및 직원분들 하나같이 밝고 친절하십니다    원장님이 유쾌하시고 꼼꼼하게 과잉진료 없이 잘 봐주세요  추천하는 이유를 알겠어용   ,0.5463576316833496,0.4536423683166504
굿,0.5612562298774719,0.4387437701225281
친절하시고 꼼꼼히 봐주세요  ,0.5342236161231995,0.4657764136791229
친절해요 ,0.5284538865089417,0.47154611349105835
쵝오예요        원장선생님  쌤들 진짜 너무 친절하세요      ,0.5483115315437317,0.4516884386539459
좋아요,0.5612562298774719,0.4387437701225281
좋아여,0.5612562298774719,0.4387437701225281
친절하고 꼼꼼히 봐주세요 ,0.537267804145813,0.4627321660518646
긋,0.5612562298774719,0.4387437701225281
친절하고 자세한 설명과 빠른 진료 좋습니다  스케일링도 통증도 적었고 빠르게 해주셔서 좋네요   ,0.5462846755981445,0.4537152945995331
너무 친절하게 상세히 알려주셔서 좋았어요  다음에 또 갈겁니다 ,0.5388458371162415,0.46115413308143616
검진과 진료을 받아온지  년이 넘었습니다  친절하고 꼼꼼하게 진료해주시고  편한하게 해주셨어   항상 기분이 좋아요     항상 감사합니다       내용 더보기,0.5336159467697144,0.46638399362564087
스케일링 오랜만에 받았는데 너무 깨끗하고 친절하게 치석제거 해주셨고 하나도 안아프고 시원했어여    개월마다 방문의사 있습니당   ,0.5431626439094543,0.45683735609054565
친절하게 응대해주시고 스케일링 꼼꼼하게 잘해주셨어요 감사합니다      ,0.5338157415390015,0.46618422865867615
채움치과에서 사랑니 뽑았습니다   안쪽 깊숙히 있고 위치도 좋지 않아 다른 치과에서는 대학병원에서 뽑으라고 했던 건데  채움치과에서는 가능하다고 하셔서 믿고 뽑았습니다  통증도 거의 없이 깔끔하게 해주셔서 채움치과에서 치료받길 잘했다는 생각이 드네요  원장님과 직원분들 모두 친절하고 꼼꼼하게 봐주십니다  과잉진료 없이 제대로 치료해주는 치과 찾으시 는 분들은 꼭 가보세요 내용 더보기,0.5235574841499329,0.4764425456523895
처음 방문했는데 친절하게 설명해 주시고 스케일링도 꼼꼼하게 해 주셨습니다   믿고 충치치료 하기로 했습니다  ,0.5409262776374817,0.4590736925601959
친절하시고 잘봐주셔서 너무 좋습니다  ,0.5356691479682922,0.4643308222293854
친절하고 깔끔하게 진료해주셨어요  다른 치과에서 잘 못해준 것도 고쳐주셨습니당    사가정 최고의 치과   ,0.530619740486145,0.46938028931617737
좋아요,0.5612562298774719,0.4387437701225281
쌤도 직원분들도 너무 다 친절하셔용   굿굿,0.5455014705657959,0.4544985890388489
할머니가 너무 아프셔서 저희집으로 모신다음  일 한의원 다녔어요    의사쌤도 간호사분들도 진심 너무 친절하고 착하셔요   거동 불편한 저희할머니 계속 부축해주시고    감동 그 자체    결국 엑스레이 찍어본결과 뼈가 부러져서 당분간 움직이지못해서 못가지만 뼈 붙으신다음 다시 모시고 싶을정도로 좋아요  할머니 간 김에 저도 척추때문에 진료받았는데 너무  시원하구 좋아요    안마침대 처음받아봤어요   내용 더보기,0.5231918692588806,0.4768081307411194
굿,0.5612562298774719,0.4387437701225281
친절해여,0.5249158143997192,0.4750841557979584
굿,0.5612562298774719,0.4387437701225281
선생님 친절하세요,0.5226788520812988,0.4773211181163788
     ,0.45653215050697327,0.5434678196907043
세심하고 친절하게 진료 봐주시네요   직원분들도 친절 하시구요   만족스런 진료 받았습니다    과잉진료 없고 친절하시니 좋아요  병원 찜    ,0.5421388745307922,0.4578610956668854
 새로 생긴지 별로 되진않았지만 병원을 이곳저곳 자주 다니는 저에겐 잘 맞는듯 하네요 시설이나 치료나 뭐든 굿 ,0.5338073968887329,0.46619266271591187
굿,0.5612562298774719,0.4387437701225281
새로생겨서 깨끗하고  의사쌤 친절하게  설명도 잘해주시고 좋네요 ,0.5388882756233215,0.46111172437667847
굿,0.5612562298774719,0.4387437701225281
좋아요,0.5612562298774719,0.4387437701225281
굿굿굿,0.5612562298774719,0.4387437701225281
친절하고 관리잘해주셔서 만족하고 갑니다 ,0.5227952599525452,0.47720471024513245
 회 진정관리 받아보고 바로 효과가 나더라구요  그래서  회 추가했습니다   친절하시고 넘 좋아요   내용 더보기,0.5361788868904114,0.46382105350494385
닉네임을 바꿔서 리뷰를 달아야 하나 고민 했어요      내돈 내시술 입니다 이마 필러 진행 했고 역시나 원장님과 시술방 선생님들 모두 최고였어요  보는 사람들 마다 젊었을 때 얼굴 나왔다고 칭찬일색 이에요 원장님의 미적감각 최곱니다 책임감도 엄청난 분이에요    부족한 건 그냥 서비스로 해주실 정도로 환자분들의 외모에 완벽을 추구하는 분이더군요 원장님 오래오래 병원 운영 해주세요 중딩 딸 대기 중입니다  ,0.5084141492843628,0.4915858209133148
필러는 그냥 청담준이에요 눈밑 땡기미 할려다가 속는셈 치고 얼굴 전체시술 받고 눈밑이 드라마틱 하게 좋아져서 진심  살은 어려보여요 원장님이 어려보이게 만들어 준다더니 진짜 뱉은말 정확하게 지키는 상남자였어요  열흘 지나서 오늘은  년 전 타병원에서 맞고 퍼진 필러 녹이고 재시술 했는데 원장님이 진짜 꼼꼼 하세요  네이버 검색하고 와서 반신반의 햇는데 최고의 선택이엇어요 실장님의 진솔한 상담이 좋아서 더 정이 가는 병원이에요 ,0.5294046401977539,0.4705953299999237
예전에 시술 잘해주셨던게 기억나서 오랜만에 재시술받으러왔어요 ,0.5424829721450806,0.45751699805259705
피부가 붉고 염증이 심해져서 관리 받으러 왔어요   상담해주신 실장님께서  앞으로의 관리방향도 잘 잡아주셔서 믿고 잘 받을 수 있었습니다    관리선생님들 너무너무 친절하게 잘해주셔서 푹 자면서 관리 잘 받고 가요 ,0.5328062176704407,0.4671938121318817
찐맛집   실장님도  쌤분들도 친절하시고 핵심은 원장님의 미용시술은 항상 기대이상   감사합니다,0.5406036376953125,0.4593964219093323
코 필러 후  년이 지나서 퍼지고 눈밑 꺼짐과 팔자주름 상담차 방문 했다가 얼굴 전체 필러와 연어리쥬란과 토닝 결제 햇네요  개인에 맞춰 상담 진행 해주시고 시술방 선생님들과 원장님들 다 좋고 무엇보다 필러시술이 잘 된 거 같아 만족해요  제얼굴 본 지인이 예약하겠다고 해서 더욱 만족해요  ,0.5293418169021606,0.4706581234931946
너무 친절하시고 원장님도 좋은세요    관리도  너무 꼼꼼하게 잘해주세요 ,0.5389968752861023,0.4610030949115753
친절하고 관리도  꼼꼼하도 좋아요 ,0.553487241268158,0.44651275873184204
쏘쏘,0.533604085445404,0.4663959741592407
친절하세요,0.5160623788833618,0.48393771052360535
굿,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
좋아용,0.5612562298774719,0.4387437701225281
스케링 너무 대충대충   설렁설렁       ,0.5371235013008118,0.4628765285015106
닥털선생 손에서 담배냄새가   ,0.5148536562919617,0.4851464331150055
좋아요,0.5612562298774719,0.4387437701225281
좋아요 ,0.5612562298774719,0.4387437701225281
좋아요,0.5612562298774719,0.4387437701225281
좋아요,0.5612562298774719,0.4387437701225281
동네 병원이라 친절하고 세세히 봐주세요 ,0.5284892320632935,0.47151079773902893
최 내과도 한신아파트 입주 때부터 쭈 욱  한 자리에서 진료해주시는 고마우신 의사쌤이 자리하고 계셔서 동네 주민들의 주치의란 생각이 듭니다 내용 더보기,0.5304028987884521,0.46959713101387024
친절,0.4921976625919342,0.5078023672103882
 ,0.45653215050697327,0.5434678196907043
 ,0.45653215050697327,0.5434678196907043
 ,0.45653215050697327,0.5434678196907043
친절해요  ,0.5284538865089417,0.47154611349105835
오늘헐액검사,0.5276875495910645,0.47231239080429077
동네에 내과가 없어서 오전엔 항상 대기가 많아요  오늘도  시간 기다려 진료를 봤네요  개원할 때부터 계신 실장님이 친절해요  ,0.5416678786277771,0.4583320915699005
세심한진찰과명확한처방전이참좋아요 ,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
의사샘 이것저것 자세히 물어봄,0.5538323521614075,0.4461677372455597
좋아요 ,0.5612562298774719,0.4387437701225281
    ,0.45653215050697327,0.5434678196907043
좋아요 ,0.5612562298774719,0.4387437701225281
정성껏설명,0.5612562298774719,0.4387437701225281
짱,0.5612562298774719,0.4387437701225281
정말 친절하게 상담을 잘해주시고 처방해주시는 약이 잘들어요,0.5351940989494324,0.46480587124824524
아픈곳을 친절하게 잘설명하고 치료도 잘해주세요,0.5336872935295105,0.4663127362728119
간호사님도 원장님도 모두 친절하세요,0.5387094616889954,0.46129050850868225
     ,0.45653215050697327,0.5434678196907043
친절하고 상담도 잘해주세요 ,0.5317831635475159,0.4682168662548065
좋  ,0.5612562298774719,0.4387437701225281
자세히 설명을 잘해주세요,0.5338929295539856,0.466107040643692
친절하고 자상하셔서 즣아요,0.5428012609481812,0.45719873905181885
정말 친절해요  ,0.5221065282821655,0.4778934419155121
항상 가는 치과 간호사선생님 친절하세요,0.5163059234619141,0.4836941063404083
주차는 건물뒤 주차인데 협소해요,0.5437284708023071,0.4562714993953705
과잉진료 절대 없고  치료는 꼼꼼하게 잘해주셔서 선생님 믿고 이상있는 곳은 전부 치료중에 있습니다 ,0.5422278046607971,0.45777225494384766
치과에만 수천만원 쓰면서 그 후로는 치과 가는걸 미뤘습니다  지인 소개로 가게 됐는데  다른 치과에서 견적 내준 것보다 훨씬 저렴하게 치료해줬어요  치료도 정말 깔끔하게 해 주셨습니다  한번 방문 했는데 정직하신 분이라는 것을 금방 느꼈습니다  다른 치과에서 임플란트 해야 한다 어쩐다 하는 것들 일부러 물어보지도 않았는데 치료해 주신것 외 상태체크 해주시더니 잇몸치료 하면 된다고 불편하면 오라고 하시는데 오랜만에 참된 의사님 만난 것 같아 기분이 좋네요 ,0.5134874582290649,0.48651257157325745
친절하세요 ,0.5160623788833618,0.48393771052360535
원장님 짱입니다 쓸대없는 추천 안하시구 할것만 딱 ,0.5434351563453674,0.45656484365463257
좋아요 ,0.5612562298774719,0.4387437701225281
실력 좋으세요,0.5267590880393982,0.4732409417629242
원장선생님께서 경력도 오래돼셨지만 과다진료비 안받으시고 엄 청 꼼꼼하게 잘해주세요,0.5462005138397217,0.45379945635795593
실력 좋으십니다 과잉 진료 없고 치아 최대한 살려서 사용하게 해주세요  강추합니다내용 더보기,0.5352816581726074,0.4647183120250702
최고의 한의원    정말 효과가 확실하니까  추워도 안갈수가 없어요 ,0.5341686010360718,0.465831458568573
퇴근후에도 올 수 있어서 좋아요  허리랑 종아리 아파서 침맞구 추나도 했네요  ,0.5385464429855347,0.46145355701446533
오늘 컨디션이 너무 안좋아서 한의원왔어요 항상 대표원장선생님한테 치료받는데요 기운이 넘치시는 분인데 오늘 많이 피곤해보이시고 기운없어 보이셨는데도 치료도 잘해주시고 상담도 잘해주셨어요 치료받고 노곤노곤 좋네요  ,0.5408793091773987,0.45912063121795654
너무친절하세요,0.5398935675621033,0.4601064622402191
이름 그대로 너무 친절하셔서 기분좋게 치료하고 갑니다  오픈한지 얼마안되서 쾌적하고 깨끗해요   ,0.5398427844047546,0.4601573050022125
올 때 마다 어디 더 아픈 곳은 없는지 꼼꼼히 봐주셔요 짱    ,0.5441379547119141,0.45586201548576355
며칠동안 어깨 목이 아파서 처음 찾아간  친절한 홍한의원  선생님들 넘  친절하고  넘  좋으세요 진료  시간  분   전신마사지 받고나온것 같아요  내용 더보기,0.5313616394996643,0.4686383306980133
복잡추나를 받았습니다 체형교정치료가 가능하다니   평소 소파나 의자에서  비뚤게 앉는 버릇이있어  몸의 균형이 걱정됐었는데 추나치료가 도움된다니 꾸준히 받아보려구요 젊은 원장님 손길이 아주 시원하게 풀어주시네요  실손에서 추나비 지원되니 부담도 없네요 ,0.5400086045265198,0.45999133586883545
오늘 일이있었는데 컨디션이 너무 안좋아서 일못가고 침맞으러왔어요 간식좋아하는데 소화기가 많이 약하니까 안좋다고 대표원장선생님이 맨날 먹지말라고 하세요 가끔 몰래먹긴 하지만 한의원 갈땐 눈치보여서 간식 못먹겠어요   항상 걱정 해주시고 신경많이 써주시는거 같아요 고마워요 ,0.5344293117523193,0.46557071805000305
요즘손목 손가락 발목 발가락통증이심해서치료를 받으러 내원을했는데요 아플때마다치료를받으러오면다양한물리치료와침치료약침치료 덕분에 한결통증이없어져서좋아요 항상치료신경써서치료해주시는원장님부원장님간호사분들께감사드려요  ,0.5475144386291504,0.4524855315685272
친절해요,0.5284538865089417,0.47154611349105835
시설이 깨끗해서 좋아요 주말에 갑자게 유지장치 떨어져서 아프고 불편했는데 일요일에도 진료중이라 치료 잘 받았어요 친절하게 진료해주셔서 편안하게 진료받았습니다내용 더보기,0.5363965630531311,0.4636034071445465
굿,0.5612562298774719,0.4387437701225281
이름대로 친절하십니다,0.5272976160049438,0.47270241379737854
사랑니 발치를 위해 고심하다가 방문했는데 좋은 선택이었던 것 같습니다  계속 이용하게 될 것 같아요 ,0.5404870510101318,0.4595128893852234
이가 아파서 왔는데 원장님도 직원분들도 진짜 친절하시고 안 아프시게 치료도 잘받고 왔네요  비용도 비싸지 않고 다른 치과에서는 치료하라는 것도 여기서는 정기검진 하면서 심해지면 하라고 하시고  돈까지 절약 됐어요  감사합니다   ,0.5266367793083191,0.4733632504940033
치료 끝났다고 선물 주심 친절한 치료와 과잉진료 없고 진짜 친절한 진료비 체고임,0.5322204828262329,0.4677794873714447
이름대로 친절해요 원장님도 안아프게 조심하는게 느껴지고 직원들도 친절해요   환자먹으라고 놔둔 차 종류도 많고 배려가 느껴지네요  ,0.5368688702583313,0.4631311595439911
선생님들 모두 친절하고 원장선생님도 친절하고 꼼꼼하게 진료 잘 봐주십니당      이곳저곳 치료 받을거 예상하고 갔는데 과잉진료 없으시고 설명도 잘 해주세요   감사합니다,0.532743513584137,0.46725642681121826
깨끗한 치과 내부와 친절한 위생사님의 안내로 들어가자마자 기분이 좋아지는 병원이네요 무엇보다 원장님이 엄청 친절하시고 꼼꼼하셔서  너 무 좋아요   여기 와보니 이제는 다른 치 과가 눈에 보이지 않네요   잘해주셔서 감사합니다   내용 더보기,0.5357526540756226,0.46424737572669983
 ,0.45653215050697327,0.5434678196907043
 ,0.45653215050697327,0.5434678196907043
육아로 어깨통증이 너무 심해서 방문했는데 의사선생님도 경청을 잘 해주시고 아주 명확하게 궁금한 점들에 대해서 답변을 해주셨어요  그리고 주사치료를 하면서 많이 호전되어서 앞으로도 꾸준히 치료받으려고 합니다  간호사분들과 물리치료실 간호사님도 정말 정말 친절하시고 환자를 많이 배려해주셔서 주사가 무서웠는데 마음의 안정을 찾을 수 있었어요   앞으로도 열심히 치료 받을게요  감사합니다 ,0.5181198120117188,0.48188021779060364
그림하고 실제로 똑같이 생기셨어요    명함 넘 취저      전문의여서 믿고 방문했습니다   원장님께서 친절하시고  자세하게 설명해주셔서 좋았습니다   무엇보다 직원분들까지도  친절합니다      제 어깨 잘 부탁드려요     내용 더보기,0.536286473274231,0.46371352672576904
긋,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
  ,0.45653215050697327,0.5434678196907043
좋음,0.5612562298774719,0.4387437701225281
친절해요,0.5284538865089417,0.47154611349105835
  ,0.45653215050697327,0.5434678196907043
사람이 항상 많아요  예약해도 대기시간이 좀 있아요,0.545311689376831,0.45468828082084656
친절해요,0.5284538865089417,0.47154611349105835
친절하고 편안한 분위기 좋아요,0.5487543344497681,0.45124566555023193
좋아요   ,0.5612562298774719,0.4387437701225281
여자의사선생님이 많아서 좋아요,0.5513194799423218,0.44868046045303345
진료 잘 받았어요,0.5486365556716919,0.4513634443283081
좋아요,0.5612562298774719,0.4387437701225281
친절해요 ,0.5284538865089417,0.47154611349105835
원장님 늘   넘치도록 친절하세요  자세하게 설명도 너무 잘해주시구요  ,0.527808427810669,0.47219157218933105
친절해요,0.5284538865089417,0.47154611349105835
좋아요 ,0.5612562298774719,0.4387437701225281
좋아요,0.5612562298774719,0.4387437701225281
  ,0.45653215050697327,0.5434678196907043
굿,0.5612562298774719,0.4387437701225281
선생님 너무 친절하게 자세히 설명 잘해주시고 치료도 잘해 주십니다   ,0.5209124088287354,0.47908756136894226
 ,0.45653215050697327,0.5434678196907043
빈혈검사도 하시네요 오늘은 아이 빈혈검사랑 감기진료 엄마진료 다같이 했어요  ,0.547602117061615,0.4523979425430298
  ,0.45653215050697327,0.5434678196907043
친절해요,0.5284538865089417,0.47154611349105835
친절하고 좋아요 사람 많아서 혼잡하니 아침에 서두르세요,0.5431782603263855,0.4568217098712921
늘어린아이들이많은걸보면진료를잘보시는것같아요,0.5612562298774719,0.4387437701225281
친절해요,0.5284538865089417,0.47154611349105835
친절해요,0.5284538865089417,0.47154611349105835
직원분들 친절하시고 한의사님 역시 친절하시고 실력도 좋으신거같아요,0.5368028879165649,0.46319714188575745
집에서 거리가 있지만 원장님 실력에 찾게되요   ,0.5416972637176514,0.45830270648002625
좋아요 ,0.5612562298774719,0.4387437701225281
 ,0.45653215050697327,0.5434678196907043
친절하세요,0.5160623788833618,0.48393771052360535
좋아요,0.5612562298774719,0.4387437701225281
보통,0.4937021732330322,0.506297767162323
친절하고 좋습니다  담이걸려서 갔는데 침맞고 금방 좋아져서 놀랐습니다 ,0.5490707755088806,0.4509292542934418
의사선생님 및 직원 모두 친절합니다  진료도 잘 봐주시고 치료받을 때 마음이 편안해지는 곳이에요 ,0.5435126423835754,0.4564872980117798
친절해요,0.5284538865089417,0.47154611349105835
좋아요,0.5612562298774719,0.4387437701225281
친절해요 ,0.5284538865089417,0.47154611349105835
친절해요,0.5284538865089417,0.47154611349105835
좋아요 ,0.5612562298774719,0.4387437701225281
친절해요,0.5284538865089417,0.47154611349105835
친절하구 좋아요,0.5479896664619446,0.4520103335380554
항상 친절하시고 치료 잘해주세요,0.51851487159729,0.4814850986003876
좋아요 ,0.5612562298774719,0.4387437701225281
 ,0.45653215050697327,0.5434678196907043
친절해요,0.5284538865089417,0.47154611349105835
 ,0.45653215050697327,0.5434678196907043
좋아요,0.5612562298774719,0.4387437701225281
굿 ,0.5612562298774719,0.4387437701225281
친절해요 ,0.5284538865089417,0.47154611349105835
굿,0.5612562298774719,0.4387437701225281
의사선생님 진료 잘봐주세요 ,0.5359997153282166,0.46400025486946106
치료가 잘 되는곳이네요  감사합니다 ,0.5120688676834106,0.48793116211891174
원장님 연세도 있으시고 동네 할아버지느낌  편하고 좋아요,0.557262659072876,0.442737340927124
좋아요,0.5612562298774719,0.4387437701225281
    ,0.45653215050697327,0.5434678196907043
좋습니다,0.5612562298774719,0.4387437701225281
오래된 단골,0.5434513688087463,0.4565486013889313
친절해요,0.5284538865089417,0.47154611349105835
굿,0.5612562298774719,0.4387437701225281
친절해요,0.5284538865089417,0.47154611349105835
 ,0.45653215050697327,0.5434678196907043
신랑이 진료 봤어요  오래된 곳이라 걱정했는데  친절하시고 처방받은 약도 잘 들었습니다 ,0.5407940745353699,0.45920589566230774
친절해요,0.5284538865089417,0.47154611349105835
친절해요 ,0.5284538865089417,0.47154611349105835
병원에 계신분들이 너무 친절하시고  특히 의사선생님 말씀도 잘들어주시고 답변도 잘해주셔서 너무 감사했습니다  집에서 거리도 가까워서 너무 좋네요 ,0.5367470979690552,0.4632529020309448
친절하고 자세한 상담과 처방 너무 좋아요   ,0.5378530621528625,0.46214690804481506
다른병원에서 모르고지나칠뻔했던 골절도 찾아주시고  과잉진료없이직원분 의사샘 친절하십니다  최근에 리모델링했는지 매우 새것같아요  손의중요성을 느끼며 씁니다내용 더보기,0.539749801158905,0.46025019884109497
 ,0.45653215050697327,0.5434678196907043
친절해요 ,0.5284538865089417,0.47154611349105835
굿 ,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
친절해요  도수치료    ,0.5432630777359009,0.4567369520664215
염증주사  대 만천원 빠르고 안아파요 굿,0.5523774027824402,0.44762253761291504
굿,0.5612562298774719,0.4387437701225281
토요일에 사람은 많지만  데스크 직원분들 원장님 모두 친절하시고 점 시술도 저렴해요 ,0.5348448753356934,0.46515512466430664
턱 보톡스 맞으러 종종 가는데 다들 친절하셔서 넘 좋아용    개월 주기로 맞는게 좋겠다고 하셔서 시간 맞춰 또 가려구요 ,0.5344768166542053,0.46552321314811707
친절해요 ,0.5284538865089417,0.47154611349105835
친절해요,0.5284538865089417,0.47154611349105835
좋아요,0.5612562298774719,0.4387437701225281
친절하신 의사쌤과 간호사쌤 ,0.5328961610794067,0.46710386872291565
보톡스 저렴하고 직원모두친절해요  근데 이마 한군데 멍들고 아픈부위가 오래가네요,0.5314507484436035,0.4685492515563965
데스크는 병원 얼굴인데 이렇게 불친절해도되나요 치료해주는 치위생사 의사 다 친절한데  다녀본 모든 치과 병원 통틀어 가장 불친절  일하기 싫으면 관두든가 하세요,0.5358121991157532,0.4641878604888916
